conversation_id,company,conversation,summary
583b568e894668184a2ada24dfe0c453,ask_progressive,"Customer: Hey, @131610, Phone# 1-866-840-4246 is posing is you &amp; requesting personal information. What are you doing to combat these fraudsters?
Customer: @131610 Got 3 calls today from the same number. Same story. Requesting dl#
Support: @293820 @131610 @293820 We’ll attempt to reach you when your license and policy state don’t match. So we can look into this, please call 855-266-8485. ^RL
Customer: @564557 @131610 Tweet was from 2015. Given that I never responded (and that never was true) &amp; you never sent e/postal mail, your methodology is dubious.
Customer: @ask_progressive @131610 No problem for me anymore. I blocked the number. 😝",
ebecdd88519dfcadeacda4fe513a230a,DellCares,"Customer: Hi @DellCares, how can I order a replacement keyboard for an Inspiron 3537? The model isn't listed on your parts page. cc @12329
Support: @10730 Since we have not heard back, we'll temporarily archive this case. Please reach out to us at your convenience. We're here 24/7.^RC",
32207ef1706a41cee54ae1b793f3de16,AskPlayStation,"Customer: My ps4 is still showing error code WS-37368-7 am I the only one with this problem and please fix it.
Support: Error WS-37368-7: PSN account has been banned. You will receive an email with details of the suspension: http://t.co/hgrDdfJdZG
Customer: @180161 Am I able to get my banned account back due to id name?
Customer: I've been banned for almost a year now although i was a loyal PSN user for 5 years. I didn't receive any e-mail. Please help
Customer: @180161  I cannot access network error ws-37368-4
Customer: @180161 I'm suing for this shit. I've already spoken with an attorney, Bring your worst.
Customer: @180161 Hey Playstation my name is Jordan and I have an account  with the username __email__ got banned (WS-37368-7).Can I get it back?
Support: Sorry to know that! For more info on banned accounts, please follow this link: https://t.co/2CpHxuUKRB
Customer: @AskPlayStation وش صار ع حسابك
Support: That's very strange. Can you go into more detail of what you were doing when you got this error code?
Support: Hello Jordan! For information on banned accounts, please follow this link: https://t.co/2CpHxuUKRB
Customer: @180164 
 When I login to the net I got this massage. https://t.co/7hxsdWG3wL
Customer: @AskPlayStation وش صار ع حسابك",
315f6aa3622ccd42b324d7c7f736d44e,SW_Help,"Support: The lines between #Axminster and Exeter are currently blocked due to signalling problems. More info http://t.co/dRwmdGOeLj
Customer: how am I gonna get from Axminster to Exeter St David's?
Support: There is replacement road transport running from Axminster - Exeter. We're in the process of ordering cabs and coaches at present
Customer: @286533 @SW_Help is there a train coming to Crewkerne going to Waterloo or should I make other arrangements?? Thanks
Support: @286533 Hi Tom, sorry for the delay this morning. There should be a train with you any time now. ^PN",
1f6dab9dfee8ca6f0939326fd04dd92c,JetBlue,"Customer: Hey! Can you check-in a box as a checked baggage on domestic jetblue flight which does not exceed the standard 62 inch (l+b+h) ?
Support: You can - we accept boxes as checked or carry-on baggage on domestic flights only. It must meet size/weight restrictions and... 1/2
Customer: @701254 Hello, do you accept oversized boxes in international flights if one pays the $100 fee?
Support: @701254 We accept boxes as checked baggage on domestic flights only. --Ruby
Customer: @701253 @701254 even if it is a bike box?
Support: How large is the box you're trying to check your bicycle in?",
8d0336b9beb774d464e74977d5f5680b,,Customer: Dear @115786 @XboxSupport where is the latest walking dead?? Its 2-16 and 2-15 is not posted!! This is my fourth and last season on Xbox!!!,
8f81c79f5d87832f2ed4be8c98662e2e,AskSeagate,"Customer: where did all these bootstrap,media_server_daemon, &amp; messages files come from and how do i get rid of them??
Support: There may be a workaround for bootstrap issue but a bit too involved for Twitter. Please call us @ 800-732-4283
Customer: Same issue Seagate. Is there a solution published?
Support: Pls give us more clarification on your issue. We will do our best to assist you.
Customer: Bootstrap and media server daemon files are filling up my Seagate Central. I know they are plex related but want to get rid.
Support: Pls use the link bellow to download the latest firmware version for your drive. 
https://t.co/hogMXnKlFp
Let us know.
Customer: @751178 I have the latest firmware, but still my drive is filling up with these bootstrap and media server files! What's the dealio!?!? Thanks",
314252f0cebb16629d08518f3b2e7f9d,ChaseSupport,"Customer: We have over 1 million wallets provisioned to date on Apple Pay. #InvestorDay $JPM http://t.co/1ARjmJdLKv
Customer: 1 million.  Great for you guys, but doesn't help me. Why not my United MileagePlus Explorer Mastercard?
Support: 1/2 Though we’re not supporting MasterCard, the Chase United MileagePlus Explorer Visa card can be used through Apple Pay. If you
Customer: @514522 Old thread but will chase united mileage plus MasterCard be on Apple Pay soon?
Support: Your feedback is important to us. Please DM your name &amp; zip, and I'll make sure your concerns are shared. ^JW https://t.co/znUu1VJn9r",
110ea86c0170d8f2eec5035c4885c96b,ATVIAssist,"Customer: I'm having a problem with... https://t.co/5q6KDflkmU
Customer: @ATVIAssist @19171 @19172
Support: @328791 Feel free to DM me if you still need help. ^CB https://t.co/c9WoAfwenP",
4838855bd66d8aa2ddffac8e0efe3f7e,comcastcares,"Customer: My internet was faster back in 2001 @116136 #ComcastSucks #comcastoutage
Customer: @54837 @116136  https://t.co/lw6xrcbn0b
Support: Hello, I apologize for your internet speed issues. Can you please DM your phone # &amp; full address? I would like to assist you.  TY. -DR
Customer: 902 S. Charles St. Baltimore, MD 21230 410-234-0235
Support: I've responded to your DM, for security purposes, please delete your public tweet that includes your personal info. -DR",
b6a4fb16ab0ffd707529fbbf938b39f2,marksandspencer,"Support: There's milkshake and then there's milkshake with Belgian chocolate chips - who fancies a shake? #MandSAmerican http://t.co/uFNL1W1KFI
Customer: @marksandspencer what happened to your cappacino milkshakes? they are the love of my life and have been taken out of local stores
Support: We're not selling these at the moment Martha. We're not 100% certain, but they may come back in the New Year :) Thanks for your tweet",
a43d491db8851a07fb04c04c8a6e25cc,Tesco,"Customer: I bought a £9.50 toaster from Tesco yesterday. 

I couldn't be happier. 

I can fit 3 hot cross buns in at once without any getting stuck.
Support: Well that's not bad at all... #EveryLittleHelps
Customer: Remember this? It's broken now...

And I'm sad!
Support: Hey Iain, long time no see :) I am very sorry your toaster is now broken :( Can I ask if you had purchased this in store or online? Thanks - Jay
Customer: It was an in-store purchase. Alfreton. We'd all been so happy with it.
Support: Hi Iain. If you still have the packaging the toaster came in, can you send me a picture of the barcode? With this I can check if we still stock this product. Thank you. - Alisha :)
Customer: I can show you its bottom... https://t.co/nQRySMkJyP
Support: Hi Lian, I am very sorry however this has gone past it's guarantee, so we would not be able to exchange or refund it. I can see that the Alfreton store had 6 in stock last night if you were looking to purchase a new one - Allyn",
beee54211fa7c5998c6c0037c587259c,Kimpton,"Customer: Happy Birthday Becky ! 🎉
@102772 
@28030 http://t.co/YWBhr32PrE
Customer: ... enjoying my #PinkSquirrel thinking of Crystal and @28030 ...

... Vol. 39 in The Gray @Kimpton ... #Chicago

#WinterWarmer☕️ https://t.co/x8ugcj8Fa6
Support: The drinks should help keep you warm in the windy city, cheers!
Customer: ... they did ... and their favor was amazing ...
Customer: ... they did ... and their flavor was amazing ...",
3fa4ddb04ee997b4c3a5a88f8cff48ec,TwitterSupport,"Support: Learn how mute, block and report can help you take control of your experience on Twitter.
https://t.co/nE1Qc45Xro",
83663864fbd1775ce2ce02aeb1e96109,Tesco,"Customer: selling something nearly two weeks out of date. #NotCool http://t.co/UaxNnVS3lD
Support: Hi Haraam, I'm really sorry about that, can you tell me which store this was in please? - Owen #Regards
Customer: am no a grass
Customer: @Tesco i dont know",
ed01c818d937dbd6bf99bc6ce171b2d0,AirAsiaSupport,"Customer: If buy Baggage and meals after 1st Apr...is there any GST apply. Thanks
Support: Hi, kindly write in to our E-Form at http://t.co/K6AyoYyEnJ for more info. Our Customer Care team will assist you accordingly.
Customer: Many thanks for your prompt reply..will send the request form accordingly..Best Regards
Support: Hi Khaw, you may actually do it online via Manage my Booking up to 4 hours before departure. Please try it there. Thanks. -Floi",
aaaa8729a95fd68b0f44ffdde88b545c,British_Airways,"Customer: having issues with the BA app, can't get my boarding pass. says there is a problem with passbook. any quick fixes?
Support: We're sorry to hear you're having issues with our app Dave. Have you tried refreshing it? ^Kelly
Customer: I've problem with the App too, this message keeps coming up ""Invalid_grant......U hav logged out becaus there was authentication problem""
Customer: Dear BA. It's broken on Android 7.1 as well. Please fix this, or put the old version back in the store!
Customer: I’m getting this problem today on two different phones. Is it an account issue rather than a phone issue?

And will I be able to get my boarding pass when I’m coming home?
Customer: Still a problem with this - deleted the app this morning and reloaded it... so frustrating when you rely on the app as a regular traveller! https://t.co/aejwlhFlhr
Support: Hi Chris.  Sorry for the late reply.  Our IT team are aware of the issues and are working hard to fix ti as soon as possible. ^N
Support: We'll pass your feedback on to our Web team. Thanks for your feedback! ^Lolly
Support: We usually suggest deleting the App and re-installing it. If this doesn't work please allow time at the airport to collect your boarding pass. ^Gill
Support: Hi Paul, the best thing to do is report this fault through the application. You can do this from the menu on the right. ^Sarah
Customer: So after at least 2.5 years nobody’s considered fixing the bug?
Support: Hi Andrew.  We appreciate this is a very frustrating and annoying, especially when things don't work the way you want them to.  Out IT team is aware of these problems and doing the best to find a fix to the problem.  However, we don't have any time frame at the moment. ^N
Customer: I’m sorry but BA has known about this problem for years and hasn’t fixed it. What’s your IT team doing?

The App Store is full of reviews complaining about this. 

Now on try return leg of my journey and it’s still completely broken. This makes the app completely useless.
Support: Hi Andrew, I understand this is frustrating. Our I.T are working hard to fix the issues. We appreciate your patience during this time. ^Tom
Customer: Just did a quick twitter search on this issue and there are dozens of people reporting this regularly for years. Your response is always that the IT team are looking at it or work on a fix. That clearly isn’t true.

Is there a customer support email address?
Support: Hi Andrew, we've genuinely just not found a fix for it yet. It's been reported to the IT team. If you'd like to set up a complaint, we can do this from our department. Is that what you're looking to do? ^Kimbers",
aac98e92c92a1fd7d77c76f6bc49acc7,Safaricom_Care,"Customer: @150695 you as partner need to work on my case.
Customer: The KCB M-PESA account is being handled by KCB and not @Safaricom_Care . ^HG
Customer: @226474 @Safaricom_Care Why would you as safaricom partner with KCB in giving people a hoax product? You have failed us!
Customer: Your account opening is still being followed up on, not all number open automatically when opting in. ^HG @226474 @Safaricom_Care
Customer: @226474 @Safaricom_Care And that's why I asked you jana if there's a problem with my number...you never answered back.
Support: You will be assisted by @150695. ^MC
Customer: @150695 You are just passing the buck to KCB who seem overwhelmed by all this n spoiling your name. Be serious safaricom!
Support: Hi, &gt;&gt; @150695 will assist you. ^MO
Customer: @150695 Yes hi...they have not been assisting me since Wednesday...something is wrong... HELP THEM!
Support: Hi they will sort you out. ^MO
Customer: Are you people working in cahoots with @150695 to frustrate us? Mpesa ni ya Safcom or KCB? C'mon!
Support: Hi, we've tried to contact the number but in vain. Advise on the appropriate time to call. ^MO
Customer: Which number?
Support: Hi, ***753.. ^MO
Customer: Not that one.
Support: Hi, DM the correct one then we check. ^MO
Customer: Check DM
Support: on it. ^MO
Customer: Just tell me what's wrong instead ya kushinda nikisumbuana na @150695. And tell your customers KCB Mpesa account is a hoax
Customer: @Safaricom_Care @150695 I have the same problem it's 5 month sasa I have never gotten my reversed transaction...you have been moving me up and down kcb poor customers care service
Customer: @226472 @Safaricom_Care Hi, Please assist us with the ref number that had been assigned to your query when you first complained *AW
Customer: @226472 @Safaricom_Care We have sent a reminder to the team handling for further checking *AW
Customer: @226472 @Safaricom_Care Kcn-4058386-H7X8
Customer: @226472 @Safaricom_Care  https://t.co/q6YKTDfZkm
Customer: @226472 @Safaricom_Care You have gotten the message the you have kept silent",
9b5464c95f713a6ec9145be28f8a37a3,AskRobinhood,"Customer: One year ago today: The first trade is executed on Robinhood. #RobinhoodRewind http://t.co/4PYBYyubIL
Customer: Will short selling be available in the future? Also an ability to separate my open positions from my WL would be great.
Customer: Yes, shorting will be supported when margin accounts are avail in a few months. Thanks for the WL suggestion!
Customer: @232071 Can you please give us an update on shorting?
Customer: is short selling supported now? Love ur app by the way
Support: Hey! 🔮 We hope to offer that in the future! 🔮
Support: Not at this time, but we hope to offer that in the future! 🔮
Customer: @232070 You been saying you will implement short selling for years now. I'm starting not to believe you anymore and am wasting my time deciding if I want to use your API...
Customer: @650850 Why can’t you offer it now?
Support: No updates yet. We'll update the community when we have more details to share!",
f8eedff0c9e393d29d1d3754ca618253,AmazonHelp,"Customer: The Eye of the Lamb.. http://t.co/g5oOziFOOX
Customer: &gt; 👀  “Look, today I am giving you the choice between a blessing and a curse!""

http://t.co/A40Reb375B
Customer: &gt;  “Enter by the narrow gate; for wide is the gate and broad is the way that leads to destruction...""

http://t.co/qlZ61m514l
Customer: &gt;  “No one after lighting a lamp puts it in a cellar or under a basket, but on a stand, so that...""

http://t.co/PuGpVHfCJ4
Customer: ⭕️H 👀.. My olive oil lamp arrived at my gate this morning. Found the UPS package as I went to unlock gate for a hay delivery for my 🐎 🐎's 👀 https://t.co/4JriRPapr2
Customer: Bought 3 big boxes, 2 were opened with a small narrow box inside. 1️⃣box said 'For You' ➕1 stick. Other had 2 sticks https://t.co/iDlhYQf7ge
Customer: Purchased through @115821. The packages were opened tampered with, additional items inserted and then shipped to me. Reprehensible QC❗️
Support: I'm very sorry to hear this. Have you chatted with our Customer Service to go over options: https://t.co/hApLpMlfHN? ^JM
Customer: It’s not the Value of the items I bought, it’s rather what the tampered with boxes may have contained. Now I do business with @127271",
bc1ea2a0d1820f94b286a95d73fa6e84,VirginTrains,"Support: Check out our new #FitnessCoach soon to be travelling on our network, the first ever onboard gym @74576 http://t.co/GItLvOPgrf
Support: When life imitates April Fool's Pranks... https://t.co/T3Ul4DaSNb https://t.co/kh8W4S2Pef",
ebfdda7577d9d514bdb50d687a6a7fd3,BofA_Help,"Customer: can you tell me if I can use my debit card in Colombia for usd 2.500? And how much would be the bank comission? Thanks
Customer: @BofA_Help Were you able to take money out with your debit card in Colombia?
Support: Please let us know if we can help with your account. Click below to connect with us privately. ^kb https://t.co/CoOXedUuUC",
f78ba3f56db2a83a5606cf0bf94e0ef2,AirAsiaSupport,"Customer: MY PNR IS PJ17VH  WISH TO PRE PURCHASE ADDITIONAL BAGGAGE UNABLE TO DO SO. PLEASE HELP
Support: Hi, what errors are you getting? I can help you add it, just follow back and DM (Direct Message) your booking number. Thanks.
Customer: HAVE SENT TO DIRECT MESSAGE
Customer: NO REPLY FROM U
Customer: L9CN7U
Customer: PLEASE RESPOND
Support: Hi there, we have assisted you via DM. Kindly check inbox. Thanks-Sha",
e94d0754d971076bb142b167d3b75b9c,AsurionCares,"Customer: How do I get a receipt of my monthly charges? I can't seem to find any way to do this and I need it for an expense report.
Support: Typically, you can contact your carrier for a receipt of your monthly premiums. ^LN
Customer: Yeah, for some reason it isn't listed on my Verizon bill and its charged separately to my Credit Card as ESH Tech Protect.
Customer: @AsurionCares I have same issue. How do you get Asurion to answer?
Support: We're here to help anyway we can. Can you tell us more about what's going on? ^AW",
820f4bef6b5038028fc22b69d2ddbb97,AmericanAir,"Customer: Wow. I fly a lot. But @AmericanAir is above the rest.  They care about people.  I fly 100,000 miles a year and they are the BEST.
Support: Thanks for the shout-out, Charlie! Now let's make more of those 100,000 with us. #wink
Customer: @324935 @324933 The best at sucking 😎
Customer: @324935 @324933 Y'all swapping nudes ?",
a66e0d858b2756454b12482ae77f12fe,SouthwestAir,"Customer: will the ncaa championship game be on wifi tonight? Also, any plans for a nonstop from MKE to HOU? 3 hr drive  to MDW no fun
Support: CBS is one of the channels we offer on Inflight TV! (1/2) ^CC
Customer: @325538 What city does CBS come from",
021a833ae430b5f90b870f2cf4c496ad,Ask_Spectrum,"Customer: Am I supposed to connect it to the router or the wifi? @117890
Customer: I'm sorry, we gave you an antenna? Is it for TV services? ^SH
Customer: yes. A small box.  It gets stuck at 95% and I have already rebooted a few times
Customer: Is it a digital adapter? Is there a name or model number on it? How long ago did we give it to you? ^SH
Customer: @150409 I'm staying out at an rv park for a few months their boxes are loading to 95% and stopping any advice would be awesome, thank u.
Support: That is usually a sign of a signal problem. Is this affecting many boxes?
Customer: And...it didn't. 😒
Customer: As far as I know its just us, my boyfriend replaced the main cable wire in hope that'll help.
Support: Hello, I do apologize for the service issues. Could you please DM us an account number or telephone number? So we can assist you. -BA
Customer: You guys came out the other day...come to find out its our tv. 😜 go figure
Support: I am sorry to hear. If you do need further assistance, Please DM us. -BA",
9d413135595c08ee0b3623a597d55dbf,AskPlayStation,"Support: PS4 User's Guide: http://t.co/zXysLKjE0j Easy to use guide will help you get familiar with the PS4's many features.
Customer: I keep getting the discovery alert whenever I turn off ps4. Y won't that stop even after IV seen its suggestions ?
Support: The Discovery Notifications is a default message system that shows up everytime you turn on your console. It cannot be removed.
Customer: @145799 This is nonsense.  Why is there no way to disable it?

Any game you play will have a ""disable hints"" or ""skip tutorial"" function, but Sony programmers can't code one into an update?

That's either a terrible excuse or your staff are beyond incompetent.",
1dc5ab9af3df3ee2b3398c2e256785ea,O2,"Customer: When will @121121 finally recognise that users want Apple's native Visual Voicemail NOT antiquated legacy solutions https://t.co/cd3w6veEYU
Customer: Thanks for your feedback for visual voicemail. We'll pass this on to the team. &gt;Dawn
Customer: @695320 Any more news about Visual voicemail? I’ve just switched to three and I’m still in the cooling of period so may just cancel my contract
Customer: [3/3] .&gt;LR
Customer: No problem, I didn’t realise there were stuck in 1999! Will send the phone back on Monday. Thanks for your help. @O2 I’m coming back
Support: That's what we like to hear Kevin 😁 Let us know if you need any help with anything.",
f15a4f798420ec959d1b106a7954fe97,Uber_Support,"Support: Some riders may have trouble requesting rides. We're working on a fix and should be back shortly.
Customer: Can't see schedule a ride. Frustrated.
Customer: I am facing a problem with requesting a ride. I get an error message while confirming booking. I can request a ride from other phones.
Support: Here to help, Ted! Check out https://t.co/avOql7o416 for info on Scheduled Rides. Send us a note at https://t.co/SjsQQ8ofRq for assistance.
Support: Here to help. Kindly send a note at: https://t.co/xMxswVLBKT so our team will get in touch.",
a1694019ad4277f09cabaf841d866f16,NikeSupport,"Customer: in the Nike+ running app I'm not able to change the coach 5k program start date. Can you please guide on how to do the change.
Support: The Nike+ Coach start date will automatically be determined based on the date of race. Does that make sense?
Customer: Hi.  I am on week 3 of marathon training under “My Coach” on the “Nike + Run Club App”. However, I recently noticed that the official “race date”, which is many months from now, is incorrect. How do I change it to the correct race date to make sure my last run is on race day?
Customer: Hi There, I started a coach program. I Start the run from the coach, when I finish the run I apply it but it does not work
Support: Good question, Martin. There isn't a way to change your race date. You'll have to start another plan to change the race date. Let us know if we can assist with anything else.
Customer: @NikeSupport Did you ever get an answer to this as I have just had the same problem?
Support: Let's figure this out, JD. Can you pass us a screenshot of what you're seeing?
Customer: I have done a run today but not being recognised by My Coach https://t.co/cY8vKH2R2V
Support: Select the run on your activities page&gt; choose to edit on the top right corner&gt; select my plan&gt; apply it to the schedule in your coach plan&gt; hit save. Success?
Customer: Sorted, thanks very much",
7542f1b956ecb89a442ee88914d7b522,VirginTrains,"Customer: Dear @VirginTrains saddened to see staff clearly enjoying closing gate on your customers 3 mins ahead of departure http://t.co/zWW1o3pFBG
Support: The barrier teams will close the gates 2 minutes prior to departure, this is a normal thing at Euston ^MW
Customer: The staff member was clearly getting enjoyment from his power trip, customer service and understanding sadly lacking. Appauled
Customer: @VirginTrains That’s exactly the experience I just had! Rude, power hungry, disrespectful! When I told her she was being rude she said “you’re not my mother!” Unbelievable
Support: @364905 If you wish to make a complaint regarding your experience do please get in touch through our website: https://t.co/t20UbyOCSn ^CB",
30ac5540f2db114dd4464cbf930d1b88,AskPayPal,"Customer: We are able to see ""Pakistan"" In the country list when we sign up for Business account. PayPal Launched In Pakistan?
Support: Hi, sorry for the delay. Can you please provide a screen-shot? Thank you ^AT
Customer: See attachment.  users are able to create account form Pakistan but it address changes to other country http://t.co/CASldMAUxe
Customer: @AskPayPal Hello paypal.....
We All Waiting for paypal,
Support: Hello. Sorry for the wait. Please send us a DM with more details regarding your issue, and I'd be happy to help. Thanks! ^FM",
524ef2ff34935635dd15bf7834fb06fd,Ask_Spectrum,"Customer: stinks!  Still cannot access work websites - of course its my fault.  Worked fine until 2 a.m. this morning. Ripoff!
Support: Visit http://t.co/3LYlz2ps2h for details on how to fix an intermittent Internet connection or call us at 888-438-2427.
Customer: haha.  they blame it on the ""node"" in this area being old and needing replaced; heard this for 6 years now.",
9fcb671ea1e5bad90380ac7fef0b80e5,TwitterSupport,"Customer: I am having trouble viewing content. I keep getting a content is not available message on half the videos I try to watch.
Support: Would you mind sharing your screenshot with the issue? Also, please let me know your device name and OS version. Thanks.
Customer: @381128 I have same problem now on iOS 11
Customer: @381128 Same here?
Customer: @381128 Same issue here never had it before content not available on videos black screen what’s going on twitter
Customer: @381128 Wow still no fix?!",
5a90a9c15284a16f7ed28eec2fda3ac0,Safaricom_Care,"Support: Our 'Mteja wa nambari' lady woke up with a sore throat. Save her the trouble and switch on your phones, Morning. ^RM http://t.co/CpBVfzhvNX
Customer: 
Customer: Could you please relocate the option of  buying airtime for customers on agents menu.
Customer: It is confusing us because we buying airtime instead of making deposit.
Customer: How do you browse Facebook in less than 10 minutes with 65 data bundles
Support: Please see DM. ^AB",
ad255143e93a8524ec53b26998506f73,idea_cares,"Customer: Himanshu Kapania, CEO, @116331 says that the firm has no plan to raise rates soon.
http://t.co/xBkxnmzTlL http://t.co/NdWyxVdznn
Customer: @116331 No response from idea customer care side.Just give attractive offers from other network.Then only business is good
Customer: @116331 Dear CEO if you feel really upset whats happening under your nose then please grill - roast or BBQ your uselss people
Customer: @116331 Sir 98501 58000 is down due to network outage for last 5 days , but your company is collecting money on recharges , is this fair
Support: We are sorry,we request you to check the message inbox as we have sent you the offers.

Regards,
Amruta
Support: However higher authority tried calling you, was unable to connect due to which we are asking your for alternate number (2/2)
Support: We are sorry for the inconvenience caused to you. We have your contact details. We will get back to you shortly. Regards,Pradnya https://t.co/LBfZgLCSfr
Customer: @371592 They only know how to make fool, no one from Idea ever cares to know my problmhttps://twitter.com/idea_cares/status/92__credit_card__
Customer: Wondering tweets are not taken seriously Top mgt is blind / deaf/ dumb to customer 's problems . Tine wasting jokers
Customer: How Can your so called higher officials so irresponsible so un Professional. My complaint 2 months old bang on the heads of ur higher ups
Customer: Idea is worst . Feel like denuding idea Top noses before ministry for cheating m paying but not getting data service it's criminal
Customer: Let higher authorities act responsibly not like stupid fools   My no is 9891121518 m travelling , try  again . Dolts ,my issue 2 months old",
c6375422a62fa246fdaba9cdb35d5fa5,hulu_support,"Customer: Your favorite @1724 shows are now streaming on #hulu. Set a course for fun here: http://t.co/OM5m0CJOCf. http://t.co/YpR5NGTO84
Customer: @1724 Pfft favorite get some ed edd n eddy on there!
Support: Hi! We'll be sure to put in the request with the Eds – if they aren't too busy trying to get jawbreakers!",
07069e6123af701c8e53c290183b48ff,Morrisons,"Customer: Why do supermarkets not label contents of instore baked bread? Asked in @Morrisons at w/end for info - no one knew 
http://t.co/1I3MQuRGJQ
Support: Hi Ray, all of our nutritional information can be found here - Chris http://t.co/EYG3nEpZPW
Customer: @442876 You won't find it, they've decided to retire that section. Never mind that I need the info to give DD correct insulin",
accb6154e02c714a0d2d599dc67b26ea,sainsburys,"Customer: Baffled as to why @sainsburys find it necessary to wrap bananas in #plastic. Bananas! http://t.co/HHeAnp7Dnn
Support: Hi, can you send me a pic of the barcode and I'll feed this back to our buyers? Craig
Customer: here it is http://t.co/vDJ59SwRBs
Support: Thank you. Your feedback has been passed to our buyers for consideration. Naomi.
Customer: thank you. 2 years on, they appear to still be considering?
Support: I can assure you this has all been fed back, thanks. Mariya
Customer: you said that 2 years ago but you haven't fed anything back to me
Support: Any Information from internal reviews would be confidential. It wouldn't be fed back to us. Your query would be taken on board but we wouldn't be given any information about this. Thanks, Karen",
913f570d2a40a12e9d1a7a8b5970c311,AskRobinhood,"Customer: We’re looking for front-end web engineers to help build our web app https://t.co/Xyi4RQtrQg http://t.co/hZOMCA5wg7
Customer: Does this mean that those of us waiting for @5738 integration will still be waiting a while longer?
Customer: A Mint integration is on our roadmap, but we don't have an ETA yet. Thank you for your patience! 😊
Customer: @145465 Is it still on your radar or is not going to happen?
Customer: @145465 I'm a software engineer. I will build this for you for free. Please DM. Lack of this feature only reason all my investments not at RH
Support: No plans on integrating with Mint or Personal Capital at the moment, but we'll let you know if that changes! 👍
Support: No plans to integrate! Sorry!
Customer: @145464 why do you keep pushing back on @5738 integration? clearly a lot of people want it. disappointing for a co that touts being tech-forward.
Support: We are focussing on improving our own platform at this time!
Customer: @145463 Haven't seen any new features after gold. Share some new plans. Can we get IRA accounts 🙏
Support: We are working on a web platform! Not ETA yet 🛠
Customer: @145462 How long is this going to take? We need the Mint integration please.
Support: No plans on integrating with Mint or Personal Capital at the moment, but we'll let you know if that changes! 👍
Customer: @145460 Gonna need you to integrate with @5738 ASAP, please @AskRobinhood",
e4b88c0c25b254754bc99b2c0eda28e6,NortonSupport,"Customer: Annual @132897 anti virus renew scam 4 us suckers in Irl €74.99 - £42.46 on Amazon 4 same product! No more Norton AV 4 me @43147
Customer: @132897 @43147 My elderly parents have been charged 2 months in a row for an annual renewal. Impossible to get someone to talk to. Can you refund the charge please?
Support: Sorry for the trouble! There must be multiple subscriptions enrolled with their account. Could you please send us a DM with their account details? We will check this for you. -Karthik (cc: @132897)",
a53b945521706ae18808d9a3203225bc,AirbnbHelp,"Customer: Le case dei migliori TV show su Airbnb. Sogno o realtà? #BelongAnywhere http://t.co/uGC5RYBBrJ
Customer: gradirei essere contatto per problemi che ancora nn si riescono a risolvere. grazie
Support: Ciao Carlo, grazie per averci scritto. Ci potresti confermare l'indirizzo email del tuo profilo Airbnb? Grazie.
Customer: __email__

Prima di procedere per eventuale cancellazione desidero essere contatto
Support: Grazie Carlo. Abbiamo inoltrato il tuo caso al nostro dipartimento competente per offrirti ulteriore assistenza. Riceverai un'email a breve. A presto!
Customer: Salve. Posso essere contattato dalla sig. Beatrice? Grazie
Support: Hi Carlo, We've updated your case with notes and have asked your case manager to follow up for further assistance. Please be on the lookout for their contact. Thank you.",
a7c16ce480f5b9abc66728c87bf54fe0,MOO,"Support: Talking Tiger Orange: Why our new Luxe color makes you roar! #ColorPsychology http://t.co/peWZvkSdbS http://t.co/TYugnOYd1T
Customer: Hello. Can you supply the hexadecimal (or anything similar) for the tiger orange? Not sure if sampling off the web image will do. Thanks.
Support: It's not an exact match, but the nearest possible value. The orange is nearly fluorescent, so it's not possible to match it exactly w/ CMYK.
Support: We use CMYK, so we do not have the Hex code available. The CMYK color formula for the Orange color seam is approximately 0/55/84/0
Customer: Hello, what about the CMYK for your Sunny Yellow seam? Thanks.
Customer: I'm in a CMYK file. ""Hexadecimal"" slipped out : ). Thanks for the info.
Customer: Oh, and your Polar White while I'm here.
Support: You are very welcome Scotty :)
Support: No worries, you can find all the seam colour values here: https://t.co/gdlU3VNuba
Customer: Thanks.",
6f5da771d6b16037cbfec8c05ce6e54f,VirginTrains,"Customer: I have a voucher code I got sent for £10. I'm trying to book online and there is no where for me to enter it?
Support: Go to the home screen, left hand pane, select more options. On the next page at the bottom you can add your code :-) ^CD
Customer: plus now I have tickets in my basket that have ""sold out"" when I search again. So I can't start the process again?
Support: Was this after the discount was applied? ^CD
Customer: and I start the process again and still can't fine where to add the code?
Support: Do you not see the promotional code box? ^CD http://t.co/vBsQgWnWdH
Customer: @145731 There isn’t a box under the railcard box there is nowhere to put the code!
Support: @145731 What code are you trying to put in? ^PA
Customer: @VirginTrains This was in 2015...🤭",
64b1a161006ffed5422360e4a9eb956d,ATVIAssist,"Customer: My mate was commander in clan, he's been removed and it shows classified instead. He's unlinked/relinked a/c no luck. Any ideas?
Customer: Do you have any ideas here or is it a bug with the game?
Customer: Cheers for the help...!
Customer: Still patiently awaiting response on this one 😭
Support: ...that clans are no longer supported as the feature is no longer available. Apologies for that. ^EG
Support: Hello! This is a bit old, apologies for that. You would need your friend to contact us directly, however please note... ^EG",
